,rating_diff,duration (seconds),avg_time_per_move,opponent_rating,time_from_the_last_game,player_color,player_result
108,-60,726.0,13.35,1251,1069.5833333333333,black,Loss
109,94,1698.0,26.45172413793104,1103,0.1666666666666666,white,Win
110,-94,1473.0,24.202777777777776,1285,150.35,black,Loss
111,87,1557.0,23.45357142857143,1110,1402.8166666666666,white,Win
112,41,2525.0,19.679661016949154,1164,269.7333333333333,black,Win
113,14,1649.0,19.011111111111106,1191,626.85,white,Draw
114,17,1151.0,18.61063829787233,1196,188.63333333333333,white,Win
115,33,1228.0,23.0948717948718,1188,27.8,white,Win
116,-88,2594.0,25.50425531914893,1319,86.48333333333333,black,Win
117,-60,870.0,16.2,1301,197.53333333333333,black,Win
118,512,2506.0,25.136363636363622,729,102.96666666666668,black,Win
119,34,301.0,12.084615384615386,1223,625.8166666666667,white,Win
120,-173,2234.0,29.21081081081081,1425,4.266666666666667,white,Loss
121,10,1404.0,23.63076923076923,1233,526.8333333333334,black,Loss
122,52,1505.0,25.21538461538462,1198,2791.4,white,Win
123,37,1681.0,17.01071428571429,1221,263.6333333333333,black,Win
124,490,1361.0,25.86111111111111,768,860.4333333333333,black,Loss
125,-36,1664.0,26.72307692307692,1303,236.91666666666663,white,Win
126,-153,1754.0,30.40666666666666,1415,129.6,black,Loss
127,-36,1187.0,16.25555555555556,1290,3954.9666666666662,white,Loss
128,19,1362.0,29.51666666666667,1243,5510.2,black,Win
129,-94,854.0,17.17391304347826,1350,2.716666666666667,white,Loss
130,54,3012.0,20.052857142857142,1201,149.83333333333334,black,Draw
131,69,692.0,14.309677419354836,1176,4770.866666666667,black,Loss
132,-90,1026.0,21.65384615384616,1329,0.4666666666666667,white,Loss
133,-144,418.0,18.863636363636363,1378,0.7666666666666667,black,Loss
134,-17,1026.0,19.85185185185185,1250,103685.16666666669,black,Loss
135,-18,506.0,9.873333333333337,1242,1423.4833333333331,white,Loss
136,28,137.0,7.209090909090904,1207,42543.23333333333,white,Win
137,-34,1082.0,11.940000000000005,1259,17.266666666666666,black,Loss
138,-12,417.0,17.183333333333337,1226,273.75,black,Loss
139,-32,994.0,19.58148148148148,1236,4.716666666666667,white,Loss
140,-5,341.0,12.485714285714282,1199,0.7,black,Loss
141,-20,1189.0,12.91136363636364,1204,2.0,black,Loss
142,-49,945.0,14.86216216216216,1224,941.8666666666668,white,Loss
143,9,540.0,11.303448275862069,1176,1.2166666666666666,white,Win
144,-16,1097.0,11.042592592592596,1192,103.91666666666669,black,Loss
145,18,563.0,9.219047619047618,1167,410.85,white,Win
146,16,793.0,16.008695652173916,1178,224.85,white,Win
147,4,261.0,15.871428571428575,1199,1.3166666666666669,black,Win
148,29,607.0,9.460465116279067,1182,1091.35,black,Win
149,-25,484.0,13.01923076923077,1228,3.883333333333333,white,Loss
150,0,575.0,5.869387755102041,1195,286.8,black,Loss
151,1,1017.0,8.828358208955223,1186,37.53333333333333,white,Loss
152,-18,743.0,12.73030303030303,1197,623.9,white,Loss
153,26,244.0,8.1,1161,485.5,white,Win
154,28,800.0,7.075,1167,299.96666666666664,black,Win
155,-7,853.0,12.645714285714284,1194,31.683333333333334,black,Loss
156,-37,864.0,14.939999999999996,1216,612.7833333333333,white,Loss
157,0,447.0,11.233333333333334,1187,6.75,black,Win
158,-4,471.0,8.072413793103449,1183,339.21666666666664,white,Loss
159,4,1143.0,11.477083333333333,1167,0.1666666666666666,black,Loss
160,-9,798.0,15.843333333333335,1180,3.1,white,Draw
161,5,817.0,14.342105263157896,1157,295.8,black,Loss
162,17,1168.0,14.7421052631579,1153,1.55,white,Win
163,23,797.0,9.204651162790698,1146,1137.7666666666669,black,Draw
164,-4,988.0,14.60294117647059,1165,94.75,white,Loss
165,-34,952.0,14.16153846153846,1187,208.6833333333333,black,Loss
166,24,994.0,16.311999999999998,1137,2.083333333333333,white,Win
167,30,668.0,14.72608695652174,1139,716.5333333333333,white,Win
168,-22,643.0,14.770833333333334,1183,358.68333333333334,black,Loss
169,16,503.0,12.884,1153,266.51666666666665,black,Win
170,26,439.0,14.847619047619045,1151,884.35,white,Win
171,40,353.0,10.43684210526316,1144,0.1,black,Win
172,1,338.0,12.43684210526316,1191,3096.2,white,Win
173,-19,871.0,12.6195652173913,1203,1.8833333333333333,black,Loss
174,-12,671.0,6.427083333333335,1196,231.81666666666663,black,Draw
175,29,165.0,4.889999999999998,1171,2868.35,white,Win
176,-15,546.0,13.057142857142852,1207,1.55,black,Loss
177,-24,789.0,14.71875,1208,1.9,white,Loss
178,4,833.0,8.99818181818182,1172,5508.0,white,Loss
179,-23,394.0,12.677777777777775,1191,179.41666666666666,white,Loss
180,-37,862.0,12.322580645161286,1198,0.1333333333333333,black,Loss
181,-15,1038.0,12.95714285714286,1168,2639.983333333333,black,Loss
182,17,663.0,9.841304347826089,1144,0.9166666666666666,white,Win
183,8,1004.0,10.31132075471698,1161,948.2333333333332,white,Win
184,-12,1104.0,11.802272727272731,1181,435.9333333333333,black,Draw
185,-3,624.0,20.321428571428573,1180,192.65,black,Win
186,19,891.0,12.30645161290323,1166,898.1666666666666,white,Win
187,16,18.0,5.300000000000068,1177,541.0333333333333,white,Win
188,-11,927.0,10.587272727272728,1196,0.0833333333333333,black,Loss
189,29,1008.0,17.646153846153844,1164,40.05,white,Win
190,14,100.0,5.5,1187,6459.483333333334,black,Win
191,-15,899.0,16.671875,1208,17.733333333333334,white,Loss
192,23,1170.0,10.216981132075473,1178,216.65,white,Win
